55223,BESTRR
55224,BESTHST
55225,BEST931
55211,BESTNCS
55216,BESTNMC
59101,OLDDALB
59102,OLDDEDW
55111,BSTWDPJ
55101,CLVTBC
57803,DRKLWCJ
57801,DRKLECJ
57804,SWADGF
57807,DRKL128
57802,DRKLOCS
6230,DAWSHLM
57712,BURTNOT
57721,BURTBJN
66007,ELFORDL
57606,CLMLJN
57703,BURTNEY
57715,BURTNLJ
57704,BURTNMH
57731,BTNULH
57800,BURTBCJ
57711,BURTWS
66009,WICHNRJ
57724,WICHBW
57726,BTNUNSJ
57727,BTNUNNJ
57725,BTNUNMD
57705,BURTNMS
57706,BURTNWY
57710,BURTWJN
57702,BURTNRP
57701,BURTTML
57713,BURHGBJ
66008,WICH78
57717,BURT141
57718,BURT146
57719,BURT151
57720,BURT163
57722,BURT165
57723,BURT172
57716,BURT97
57728,BTNUN56
57729,BTNUN57
57730,BURT175
87568,CNDAW
87570,CNDAXO
76627,PYECRNR
57013,AMBERGT
57110,AMBERGJ
57001,AMBEWIN
57111,BELPER
57109,BROHLME
57453,MELBRNJ
56626,CDONEDC
56625,CDON
57450,DRBYRAM
57452,PEARTRE
57451,SUNH
57454,SINFINS
57457,SINFFHH
57460,SINFSDG
57441,DRBYEL
57413,DRBYWW
57412,DRBYEPS
57225,BREADSL
57301,DRBYCHS
57220,DRBYSMJ
57458,STSNJN
57408,DRBYCHC
57303,DRBYCHF
57400,DRBYGTS
57462,STSN306
57114,DUFIELD
57117,LTLETNX
57116,LTLETNJ
57435,SPDN
57434,SPDNC
56601,TRENT
56609,RATCLFJ
56605,TRENTJ
56614,RATCKEG
56616,RATCHRN
56604,TRENTL
56603,TRENSD
56615,RATCCLR
56617,RATCGYP
56618,RATCGBR
56611,RATCPS
56610,RATCFHH
56612,RATCCS
56613,RATCFLF
57121,CATZ007
57131,DENBYOT
57130,KILBLC
56597,LNGETNX
56579,TOTODHS
56599,MEADLAJ
56593,MEDLALC
56576,TOTON04
56584,TOTOFHH
56580,TOTOTMD
56582,TOTOWRD
56591,TOTODSL
56585,TOTONC
56588,TOTOGBR
56590,TOTONNB
56575,TOTOMSQ
56594,TOTONJ
56245,LINDLA
56225,MFLDTWN
56241,KRBYSUM
56306,PINXTON
56221,MFLDWSE
7102,HOWOOD
56512,CDNRPSS
56511,CDNRPKJ
56514,CDNRPFM
56515,CDNRFHH
56508,IRNVLJN
56512,CDNRT92
56513,BUTTMRC
56524,LGML
56510,PYEBDGJ
56510,PYEBT88
56510,PYEBT89
56510,PYEBT83
56131,PYEBCP
56552,NTNGWOL
56562,STNTNGU
56550,TRWLJN
56548,ILKESJN
56558,STNTFHH
56557,STNTPLC
56571,STAPLFD
56572,STAPBB
56573,STAPLCE
56304,SLEIESB
56302,BNTNKCL
57461,EGNGTNJ
