WARE,535998,213984
KENTHOS,536040,169945
PNDRSEN,536060,195545
LIMHSE,536120,181111
LEABDGE,536176,187123
NEWXGEL,536189,176950
NEWXGTE,536190,176950
GODSTON,536277,148357
BRIMSDN,536315,197035
CLOCKHS,536370,169550
STJMSST,536393,188735
BROCKLY,536420,175790
PLMPTON,536420,116148
ENFLDLK,536427,198745
CFPK,536520,174740
WALHAMX,536521,200321
CHESHNT,536647,202307
NBCKNHM,536720,170470
NWCRELL,536739,177100
NWCROSS,536740,177100
LSYDNHM,536830,171370
WLTHQRD,537020,188810
HACKNYW,537060,184572
DEPTFD,537160,177390
CATFORD,537260,173560
WLTWCEN,537295,188975
CATFBDG,537365,173600
BCKNMJC,537380,169865
BCKNHMJ,537395,169850
BROXBRN,537403,207228
EDPK,537420,167520
STJOHNS,537435,176345
LDYW,537730,174890
MELDRTH,537730,245500
BELNGHM,537780,172295
BCKNHMH,538040,171375
LEWISHM,538050,175950
GNWH,538060,177335
SMARGRT,538131,211803
LEYTNMR,538150,187530
STFODOM,538175,184760
WWICKHM,538276,166565
RYEHOUS,538488,209762
WDST,538490,189415
STFD,538557,184444
HGHMSPK,538575,191840
RBRN,538655,170235
EGRNSTD,538800,138200
HTHRGRN,539000,174455
MAZEH,539175,177865
MRYLAND,539183,184927
SHPRTH,539190,248150
CHINGFD,539200,194610
WHAMHL,539210,182970
LYTNSHR,539310,186875
OXTED,539317,152862
OXTEDBY,539318,152862
SHRTLND,539330,169320
LINGFLD,539400,143800
BLKHTH,539640,176005
DORMANS,539662,141508
HRSTGRN,539970,151380
LEEE,540010,174230
HAYS,540030,166060
COKSBDG,540077,113474
WCOMBEP,540245,178070
BROMLYN,540380,169630
BROMLYS,540430,168702
FRSTGT,540458,185335
WNSTDPK,540580,185590
ROYDON,540582,210496
GRVPK,540640,172145
SNDP,540673,170245
FOXTON,540885,248760
KIDBROK,540945,175632
CRLN,541130,178385
LEWES,541621,109830
WDGRNPK,541850,185355
MRCH,541857,297838
MANRPK,541973,185716
ELMW,542250,170660
BICKLEY,542370,168770
MOTNGHM,542580,173240
ELTHAM,542700,174960
WOLWCDY,542740,178910
SESARDM,543100,105490
CHSLHRS,543200,169400
ILFORD,543570,186500
WOLWCHA,543754,178803
NWELTHM,544010,173040
EDNB,544040,147487
BARKING,544410,184340
PETSWD,544440,167550
EDNT,544522,146571
FALCNWD,544553,175403
HRLWTWN,544626,211232
PLMS,544800,178820
NEWHVNT,544924,101489
NEWHVNH,544943,100926
SVNKNGS,545455,187100
ORPNGTN,545505,165875
GLYNDE,545790,108670
WELLING,546090,176075
CAMBDGE,546195,257245
SIDCUP,546335,172640
GODMAYS,546400,187300
SHELFD,546516,252219
HEVER,546530,144550
STMRYC,546640,168295
BSSN,546930,99908
CHLSFLD,546950,164020
HRLWMIL,547160,212340
TCULVRT,547275,360695
UCKFILD,547295,120905
ABWD,547374,179035
CAMBNTH,547531,260670
CHDWLHT,547650,187610
COWDEN,547658,141714
ALBNYPK,547855,172860
MANEA,547928,291110
SEAFORD,548178,99131
BXLYHTH,548320,175995
WTLESFD,548420,247240
KNCKHLT,548500,162900
DGNHMDC,548975,182980
SBDGWTH,549019,215064
BSHPSFD,549155,220894
BEXLEY,549380,173435
BELVEDR,549515,179215
BXTD,549688,123341
WAINFLT,549700,358770
WATBECH,550020,264955
BRNHRST,550115,176210
GTCHSFD,550478,242429
ASHURST,550726,138801
SWLY,551016,168271
ERITH,551130,178100
ROMFORD,551389,188476
STANMFC,551440,224830
DTNG,551454,157500
CRFD,551510,174395
AUDLEYE,551600,236300
PNSHRST,551957,146480
RNHAME,552095,182030
NEWPRTE,552231,233584
HAVENHS,552240,359890
SLADEGN,552248,176588
SVNOAKS,552267,155340
SHRMKT,552587,161510
BERWICK,552603,106774
GIDEAPK,552940,189310
BATABAL,553100,156800
OTFORD,553200,159407
ELSENHM,553321,227014
CBGH,553472,129725
EYNSFD,553565,164934
EMRSPKH,553965,187865
ERIDGE,554271,134488
DARTFD,554314,174378
ELYY,554350,279440
LEIGHK,554555,146175
HRLDWOD,554785,190575
PURFLET,555417,178156
FRNNGRD,555595,169330
HLDNBRO,555680,148500
STANAIR,555683,223530
UPMNSP6,556130,186870
UPMNSTR,556130,186860
SKEGNES,556230,363215
KEMSING,556784,157738
STCR,557394,174913
LTLPORT,557480,287460
POLGATE,558238,104813
TUNWELL,558428,139207
GNHT,558545,174842
TONBDG,558789,146027
CHADHDD,558920,178770
OCKENDN,559003,182828
BRTWOOD,559315,193035
HBROOMS,559378,141370
LGFD,560129,168857
DOWNHAM,560300,303330
SWNSCMB,560582,174761
HMPDNPK,560733,102125
FRANT,560739,136362
BORWGAW,560898,157424
EBOURNE,560959,99124
WATLGTN,561240,311050
GRAYS,561340,177810
SHENFLD,561349,195022
EBSFDOM,561394,174108
NRTHFLT,561621,174435
DULNGHM,561832,258575
WADHRST,562150,133004
KLYNN,562301,320076
WHORNDN,562320,188048
TLBYTWN,563626,176337
PVNSYAW,563868,104381
MEOPHAM,564100,167900
SPHL,564174,284098
NWMKET,564400,262700
GRVSEND,564577,174029
INGTSTN,564982,199165
PVNSYBY,565137,104606
SOLEST,565583,167583
SNGT,565892,127169
PKWD,567079,145272
BILERCY,567500,195000
ETILBRY,567634,178969
BLTRNAB,568000,147800
LAINDON,568118,188190
SLEHOPE,568227,182276
NRMNSBY,568385,105672
YALDING,568526,150241
WMALING,568739,157543
WTRNGBY,569160,152850
KENNETT,570002,267267
EMALING,570200,156900
HALG,570347,164326
BASILDN,570368,188330
CHLMSFD,570552,207068
SNODLND,570660,161860
CODNBCH,570992,106566
NWHYTHE,571190,159960
ETCHNGM,571431,126301
CXTN,571435,166750
HIGM,571556,172613
AYLESFD,572017,158687
LAKNHTH,572390,286293
BARMING,572970,156891
CTNG,573153,107296
RBRTSBD,573380,123515
EFARLGH,573484,153607
PITSEA,573828,187585
STROOD,574027,169356
MARDEN,574375,144725
BEXHILL,574495,107536
WIKFORD,574512,193694
RCHT,574771,168157
MSTONEB,575440,156115
BATTLE,575470,115569
CHATHAM,575547,167608
MSTONEW,575592,155374
MSTONEE,575949,156206
CRWHRST,576028,112879
BRAINTR,576093,222736
BRAINFP,576925,222100
GLNGHMK,577520,168365
CRESING,577648,220224
BTLSBDG,577665,194895
BENFLET,577733,185893
SPHS,578392,144450
BNDON,578447,287245
WSLE,578878,109033
HFLPEVL,578910,212200
WNOTLEY,578934,218775
BSTD,579882,156119
RAYLEGH,580207,191029
STLNRWS,580300,109365
WDHAMFR,580420,197735
HASTING,581450,109650
RAINHMK,581878,166263
WITHAME,582047,215219
OREE,582458,110693
LHONSEA,583200,185790
HBRN,583430,155060
DOLEHAM,583550,116480
HEADCRN,583800,144000
THOK,583835,114545
HOCKLEY,584237,192762
BSTEDMS,585300,265200
CHLKWEL,585303,185582
FAMBDGE,585622,197826
NEWNGTN,585914,164965
KELVEDN,586264,219241
HRSM,586620,152910
WCLIFF,586756,185481
THETFD,586770,283670
ROCHFD,587325,190445
STHEAIR,587569,189000
SUDBURY,587723,241073
PRITLWL,588033,187015
STHVIC,588128,185997
STHCENT,588162,185503
LENHAM,589130,151850
STHNDE,589547,185767
CHPWKSC,589770,228860
WINCHLS,589974,118401
BURES,590310,233920
ALTHORN,590524,197929
KMSLY,590526,166148
STNGBRN,590564,163871
SWALE,591234,169158
QUENBRO,591300,172100
THOPBAY,591627,185689
MRKSTEY,591668,223925
SHRNSOS,591810,174950
THUSTON,591823,265030
RYEE,591895,120543
PLUCKLY,592221,143279
SHBRYNS,593986,185044
BRNMONC,594842,196511
CRNG,595005,149132
TEYNHAM,595666,163108
SMINSTR,596190,199566
APDR,597566,129760
HRLNGRD,597770,287950
ELMSWEL,598970,263980
CLCHSTR,599100,226417
CLCHRTN,600000,224865
HMST,600090,133770
ASHFKY,601282,142204
CLCHHYT,601570,224837
FAVRSHM,601585,160924
ECLR,601820,290030
WIVENHO,603670,221680
WYEE,604813,146943
STWMRKT,605160,258850
ATTLBON,605177,295033
SELLING,605210,157242
ALRESFD,606525,221515
CLMN,607800,153700
NEEDHAM,609110,254880
MANNGTR,609374,232220
SPONRRW,609430,297491
CHARTHM,610683,155227
GTBNTLY,611198,221460
WHSTBLE,611286,166424
WYMNDHM,611423,300965
MISTLEY,611884,231722
DISS,612730,279660
WENHNGR,612825,137240
CHSW,613615,166817
CNTBW,614552,158395
CNTBE,614645,157285
WEELEY,614657,221756
SDLG,614806,136811
IPSWICH,615700,243800
SHRGHAM,615810,343050
WSTRFLD,617025,247243
HRNEBAY,617130,167450
CLACTON,617600,215300
STURRY,617746,160401
THPLESK,617845,221285
WRABNES,618095,231530
WRUNTON,618200,342500
DERBYRD,618320,243910
BEKSBRN,618942,156029
FLKSTNW,620985,136428
CMER,621410,342040
KIRBYX,621566,220753
RGHTNRD,621940,340720
FLKSTNC,622084,136286
ADISHAM,623391,153976
FRINTON,623525,220426
PRKSTON,623803,232649
NRCH,623900,308400
ALSHAM,624182,152457
SNWDNAN,624537,151141
WONNAZE,625170,221445
GUNTON,625523,335128
DOVRCRT,625597,231777
SWELL,625800,148200
HARWICH,625987,232397
WODBDGE,627380,248760
TRIMLEY,628080,236100
NWALSHM,628160,329740
MELTON,628710,250380
KSNY,628938,143992
SALHOUS,629370,314050
WORSTED,629690,325415
BCNGNOS,629849,169444
FLXSTOW,630250,235146
WROXHAM,630280,318550
MINSTER,631192,164122
DOVERP,631380,141464
BRUNDLG,631470,308340
WESGTOS,632400,170000
WCKHMMR,632605,255760
BRUNDAL,632904,307967
SWCH,633258,157613
MMIL,634155,146600
MARGATE,634720,170550
BUCKNHM,635120,305650
LGWOOD,636317,308423
WALMER,636410,150340
RAMSGTE,637348,165700
DEAL,637424,152584
CNTLEY,638140,303680
SXMNDHM,638520,263150
DUMPTNP,638670,166307
HALSWTH,638868,277868
BRSR,639131,167997
ACLE,639900,310000
DARSHAM,640480,269720
BRAMPTN,641200,283400
RDHAMN,641350,302250
BECCLES,642600,290500
HADISCO,645842,298493
BRNYARM,646000,305300
SMRLYTN,647930,296530
OULTNBS,651920,292205
YARMTH,652000,308100
OULTNBN,652420,293140
LOWSTFT,654747,292890
